,Unnamed: 0,reviews,label
48744,49238,액션뒤에 숨은 블랙코미디 ,1
9632,9665,"한국영화 알바충들 엥간히 별점테러하네, 외국영화 8점대가 한국 영화 8.8이상이라고 보면된다. 특히 감동쪽 소스의 한국영화는 평점 -2는 해야함. 실질적으로 9점은 7점이나 마찬가지 ",1
41306,41735,그동안 생각하지 않아서미안합니다 ,1
68321,69011,배우 연기는 기대했던 만큼 나온듯. 범인을 찾아가는 과정이흥미롭고 특히 첫번째 장면이 계속 생각남- ,1
21345,21542,9점. 탈출하고 병원에서 24시간동안 현장에 안가봤다는게 신기. 디테일적으로 보면 말이 안됨. 24시간이면 다 치우고도 남지.. 그리고.. 우텐유는 너무 어거지다..ㅋㅋ그리고 시뮬레이션 하는것도 소름. 마지막에 조이...,1
5479,5586,"사운드 좋은곳에서보면 더 잼나지싶은데,,개봉관이 넘 적네요 ",1
66640,67327,"간만에 재밌고 생각많아지는영화나외엔 모두 다른사람,나로 묶으려하지않고 다른사람이라는 시선으로 이해해야겠다는 생각이드는 영화.한편 비밀이많은 영화속 주인공들을보며나도 내옆사람도 숨기는게있을지...ㅎㅎ ",1
46891,47369,경찰과 시위의 프레임이 아닌 불의한 공권력과 불평등한 사법부의 행태고발!!! ,1
86605,87477,걍 볼만해요 애들이랑 오늘보고왔는데아이들이너무좋아하네요 ,1
60869,61445,우리나라 스릴러 영화 중 탑 ,1
69697,70391,모든 것을 기억하고 있다는 올리버의 말이 너무나 로맨틱 하다. 삼키고 삼켜도 참을 수 없어 하게 되는 사랑이 하고 싶어지는 아름다운 영화. ,1
10074,10108,아름다운 시..마시모 트로이시에게 경의를 표합니다... ,1
16941,16976,"가족에 대해, 이기적이지 않은 삶에 대해 알게해 준 영화따뜻하고, 잔잔한 감동으로 핫팩처럼 마음의 온도를 높여주는 영화 ",1
21631,21828,"어른들이 꼭 봐야하는 영화. 상영관, 상영횟수 늘려야 합니다. ",1
23223,23288,"통찰이 있는 대사들이 압권이지요. 때론 미친것 같은 인간들이 진실을 말하지요. 미친 세상에서 진실은 미쳐 보이지,,,우린 다 누구나 다 분열증에 헤메는 짐승들이야 ",1
8684,8717,굿~애들이 너무 좋아하네요! 오랜만에 나온 좋은작품인듯.. ,1
11700,11840,레전드의 귀환 120분이 12초 같았다 ,1
1885,1925,넷플릭스 영화치고는 걸작! ,1
46253,46705,"너무 좋았어요. 시각적인 것도 멋지고 음악도 아름답고... 캐릭터 재구축도 훌륭했어요. 여자라면 반드시 알라딘에게 빠질 것 만 같고, 남자라면 반드시 쟈스민에게 빠질 것만 같은, 그리고 독자는 양쪽 입장에서 모두에게...",1
11077,11113,15세보다는 청불같고.. 근데 15세인데 초딩데리고 오는 빡대가리들은 왜 사는지 모르겠다.. 무섭다고 울고불고 집에 간다고 울고불고... 짜증난다 진짜 ,1
82539,83392,전도연의 연기는 한국 영화의 하이라이트 ,1
105083,106063,공효진이 보여주는 로코는 언제나 환영이야 !보는내내 연애도 하고 싶고 술도 마시고 싶고..포차 안에 있는 둘의 모습이 너무 이쁘더라 ,1
3504,3513,너무 너무 재밌고 노래가 너무 좋아요 이건 퍼팩트다. ,1
38513,38925,끝까지간다 이후 이선균 인생영화 ,1
54169,54710,개봉시기가 우리나라 영화들 상영많이 할때라 상영관이 적은게 아쉽네요..ㅋ 너무 마음따뜻해지는 영화에요. 요근래에 기대하고 봤다가 실망한 영화가 수두룩했는데 이영화는 기대한만큼 너무 만족스럽네요 ,1
3004,3012,눈에 잘 보이던 건 키드였지만 코난이 정말 진심으로 미란이를좋아한다는 걸 알 수 있는 영화였어요ㅠㅠ 코난 팬이시라면 꼭 극장에서 보셔야 합니다... 엔딩곡도 너무 좋아요ㅜㅁㅜ!!! ,1
18763,18816,여자친구와 둘이 질질짯습니다 ㅜㅜ 박신혜보가 예뿝니다 ,1
75743,76551,죽고 나서의 영광이 다 무슨 의미가 있나그의 삶이 조금만 더 행복 했더라면 내 마음이 이렇게 안타깝지는 않았을텐데...고흐 작품을 실제로 보면서도 큰 감흥이 없었는데 작가의 삶을 보고 그림을 보니 보는 마음 자체가 ...,1
21380,21445,너구리 먹는 장면에서 눈물 안흘리는 남자 없다 ,1
67758,68445,일본여행앞으로도 계속 안가겠습니다 ,1
68195,68884,명작! ,1
115483,116552,두 말 할 필요 없이 히치콕은 천재이다. ,1
96214,97109,가족들과 함께 보러갔었는데 이광수의 연기에 감탄하고 마음을 울리는 감동적인 영화가 아니였나 생각이 듭니다. ,1
104126,105103,"이야기를 풀어가는 배우들의 연기와 사운드, 촬영이 눈과 귀를 사로잡네요 ",1
19383,19554,이영화는 앞으로 내가보게될 영화까지 합쳐서 인생 최고의 영화가 될것이다ㅜㅜ 끝나고나서도 눈물을 멈추지 못한영화 ㅜㅜㅜ ,1
42162,42603,색감과 구도가 너무 좋다 ,1
63920,64535,기대 안하고 봤는데 액션 화려하고 재밌네요~ 액션 좋아하는 사람들은 강추드립니다. ,1
102901,103873,개인적으로 한국영화중 손꼽히는 명작이다... 엔딩때 가슴이 먹먹해지고 여운이 가시질 않게 하는 한국영화 작품은 몇 안된다 ... 그중에 하나가 왕의남자... 고3때 나온 영화인데 벌써 10년이 다되가지만 여전히 그 ...,1
16565,16599,"다미안 차질레는 할리우드 최고의 감독중 하나로 기억될 것이다. 이제 겨우 장편영화 두 개인데, 두 작품 모두 관객평과 비평가평 최상이다. 거기다 시상식 결과까지 좋다니 ",1
114509,115576,다양한 시각에서 생각할 수 있게 해주는 영화~ ,1
27438,27692,진짜 믿음의 메세지 감사합니다. ,1
101987,102927,앞으로 이런 영화 많이 나오면 좋겠어요 고작 이거에 발작하는걸 보면ㅋ 거를수있는 너무 좋은 기준이 될거같네요 ,1
40620,41048,너무너무.잼게 잘봤고. 오랜만에 웃으면서 편하게 본거 같애요 그리고.남자의 의리는 ..멋졌어요 ,1
19355,19409,아찔한 현기증을 동반한 소름.마지막 장면이 압도적이었다.'다시 시작하고 싶어질지도 모르잖아..' ,1
1364,1369,서촌을 이렇게 아름답게 그릴수있을까 싶어요.. 잔잔하지만 오랜여운이 남는 수필같은영화.. ,1
111554,112601,완전 좋았어요!!! 나중에 TV에서 방영해도 좋을 거 같아요. 문학 수업시간에 교육용 자료로 써도 유익하다고 생각해요~ ,1
21933,21981,장췐: 꼭 봐라~ 알앗니??? ,1
109776,110809,드래곤과 소년의 우정이 아름답다 ,1
28242,28520,한국같으면 눈물콧물 짜는 신파로 만들었겠지만 이영환 다르다 건조한 나도 눈물 맺히게 만든다 자연스럽게 마치 한국이 싸구려빵이라면 이영화는 고급빵집 빵 ,1
56652,57199,너무 귀여웠어요.. ㅠㅠ 끝까지 긴장했어요! ,1
116128,117199,역겨운 소재를 가지고 쓸데없이 잘 만든 영화후반에 잠깐 나온 유지태 가 그저 좋았을 뿐이고... ,1
54610,55152,영화 댓글 잘 안다는데 박해수라는 배우가 주연이었고 평점이 9점대로 높게 형성 되있어서 의아했습니다. 영화보고 이유를 알게 됐네요. 이제서야 빛을 발하는 배우를 한명 또 발견한거 같습니다. 재밌어요 영화 ㅋㄱㅋ ,1
25621,25687,!!!크리스 에반스!!! ,1
115352,116420,"치밀한 구성, 충격적인 결말, 긴장감을 늦출수 없는 숨막히는 이느낌 ",1
30198,30488,잘가..내 꿈들.... ,1
86964,87836,아이들이 잘 봤어요 ^^ ,1
4732,4741,재미와 동심을 일깨워주는 애니였습니다재미있게 잘 보았습니다^^ ,1
18940,18987,사랑에 목마른 한여인의 순수한 이야기...질식할뻔했다..;;; ,1
49194,49691,난 재밌게 봤지만 나가서 이거 재밌게 봤다 하면 비웃음 당할듯. 그냥 이시영이 정의구현하는 영화. 이시영이 계속 때리는 내용. 나쁜놈들한테 절대 지지 않아 안정적 카타르시스를 느낄수 있는 것이 영화의 매력. 스토리는...,1
60244,60820,십자가에 대해 묵상해볼수있었던 영화.. ,1
13612,13754,"암유발 3종세트,하지만 인간 속에 감춰진 잔인한 본능& 무능한 경찰은 너무나도 현실적이였다 ",1
114210,115271,겨울하면 떠오를 소중한 영화.. 윤희와 쥰이 행복해졌으면 좋겠어요 ,1
30174,30464,감동 교훈 눈호강 모두모두 갖춘 인생작 ,1
12095,12122,진실의 약이 궁금한가? 꼭 봐라. 후회는 없다. ,1
41672,42109,가족끼리 보고있는데 눈물나네요.. ,1
119033,120125,방울아..보고싶다.. ,1
7832,7850,아름답고 황홀한영화였습니다. ,1
34143,34437,요즘 간혹 잘못아는페미니즘 여성학 이영화는 모두 보아야한다보는 내내 긴장감이 넘치고 연기또한 훌륭했다수작이다!!!♥♥♥ ,1
23542,23598,지우랑 피카츄의 관계가 정말 감동적이었어요ㅠㅠ ,1
48424,48918,"말도못해 // 리버피닉스사마, 완소라서 더 섭섭 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ ",1
51043,51549,고난이 와도 주님을 더욱 사랑하게 된다면 그것이 큰 복입니다. ,1
13082,13224,행복하고 사랑스러운 영화 ,1
8913,9037,이것은 궁극의 오락영화. ,1
98681,99589,영화를 보는 내내 할머니는..마치 하늘에서 선물로 주신 분 같았고현실에서 막막함이 느껴질때 마치 숨을 튀게 해주시는 듯 할머니의 따뜻함과 삶의 지혜가 느껴지는 영화였다 또한 할머니 배역을 맡은 배우의 연기는 정말 굉...,1
367,367,관료주의 행정이 어떻게 멀쩡하고 부지런하고 성실하고 착한 사람을 망치는지 보여주는 영화. ,1
40589,41017,조진웅은 건달도 바보도 진중한 연기도 다 되는 퍼펙트맨 ,1
122852,123980,5살 남아 집중력이 안좋아 여태 본 영화는 다 실패였어요~이건 첨으로 성공했네요 영화가 안끝났으면 좋겠다고 계속보고싶다고 말하네요 너무 뿌듯해요 그리고 같이보다가 옆에서 엄마혼자 울었네요ㅜㅠㅋㅋ ,1
59491,60060,인간의 본능을 까발려서 보여준영화. 불편할수있지만 볼수밖에없는 영화. ,1
113618,114676,로켓맨을 보고 어렸을적 쳤던 피아노가 다시 배우고 싶어 악보를 구매했다. 자신의 이야기를 음악을 통해 녹여낸 천재.. 엘튼존의 팬이 될 것 같다. 정말 존경스럽다.. ,1
54753,55295,양자물리학적으로 .. 잘봤습니다. ,1
4330,4339,아이가 너무 재미있어하네요~^^ ,1
29737,30027,아름다운 애니메이션. 적당한 러닝타임. 무자극. 자녀와 함께 추천 ,1
57787,58344,진짜 재밌어요..아이들과 시간가는줄 모르고 봤네요.또 보고 싶어요 ,1
101837,102765,전체를 실사보고 그린것처럼 섬세한 연출이 너무 좋았음 ,1
11298,11334,"헐...마지막에 거리에서 지나간 흑인, 실제 크리스 가드너 라는거 다들 알고 있었나?? ",1
54426,54968,오늘봤습니다. 재밌네요. 생각하고 행동하면 현실이 바뀐다! 중요한 말입니다ㅎㅎㅎ ,1
77847,78672,오래된 영화인데도 상당히 재밌다. 잊을 수 없는 홉킨스의 눈 ,1
15438,15484,일본은 이 영화보고 느끼는게 없나 ,1
29190,29472,보라(스즈키)의 미친 외모를 보았다.앞머리 내려라 ,1
39861,40289,너무 슬픈현실... ㅠㅠㅠ ,1
55285,55829,"인생이라는게 생각대로 계획대로 진행 되면 좋을텐데, 정말 계획은 계획일 뿐이라는걸 느낀영화 그래도 매기에겐 피클맨이라도 있으니 어느정도 성공한 인생? ",1
23628,23684,말이 필요없는 명작. 처음엔 비비안리의 외모에 빠져보다 대사 하나하나 참 와닿는 영화. ,1
108704,109723,저는 좋았어요 평점보고 보지 말까 했는데 보길 잘했다는 생각이 듭니다. 현재 임신중이라 그런지 와닿는 부분이 많았습니다 처음 엄마아빠가 되는 부부가 보기에 좋은 영화에요 ,1
20996,21184,재밌게봤는뎀... 브금선정을 진짜 잘한거같음 ,1
11336,11476,전개가 빨라서 좋앗름!! ,1
10179,10304,저예산이지만 스토리나 연출도 탄탄하고 배우들 연기가 좋아요 근데 CG가 허접...ㅎ 무서운 정도는 곤지암이랑 비슷한 것 같은데 퀄리티는 곤지암보다 좋아요! ,1
60185,60761,잘만들어진 영화인데 생각보다 많이 알려지지 않아 아쉬운 영화. ,1
7033,7046,진짜 거짓말 아니고 눈에서 눈물이 흐릅니다 오랜만에 감수성 풍부한 영화였습니다 ,1
102678,103650,고레에다가족영화의 정점 ,1
106193,107177,스토리 지루하지않고 정말 예상외로 불만했어요. 조조안보길 잘함 ,1
22350,22403,영화에서 가장 눈에 띄는건 자윤 캐릭터! 강렬하다는 말이 딱이다! ,1
101737,102663,솔직히 줄거리는 재미없어습니다 .근데 순수하고 배경들이넘이뻐성 10점주고감 ㅎㅎ ,1
2850,2858,"방학식날 선생님이 보여주셨는데 완전 재미있고,아직도 기억이 생생한 영화!!완전 재미있음.! ",1
23923,24127,진심 슬픔을 넘어서 마음이 너무 아팠으뮤ㅜㅠ ,1
17708,17760,어렸을적 나홀로집에 케빈보다 더 자주 봤던 클리프행어 주인공.ost가 정말 멋있다. ,1
7146,7253,평론이 유난히 좋다 싶었는데 그럴만했습니다.꼭 좀 성공했으면 좋겠어요. ,1
71851,72547,이번에 처음으로 트와일라잇 시리즈 다봤는데 그 중에 1편이 최고인듯ㅜㅜ 에드워드 웃을때 심쿵이네...하 ,1
48937,49431,그냥~ 생각없이 지루하지않게 보기에 딲인 영화~ 리암 아저씨~ ,1
11958,11985,나쁘다고말은 못하고 잼있게봤음 ,1
27250,27316,끝부분이 조금 당황스럽지만잘 만들었다. 노동의 대가가 제대로 평가받지 못하는세상에 바친다는 감독의 의도가 사무치게 공감된다 ,1
64678,65324,발킬머 저때만 해도 진짜 멋있었는데...저게 영화속 마지막 개간지 모습일 줄이야.. ,1
2243,2247,수준 높은 다큐는 아니지만 맥쿼리리가 얼마나 손쉽게 우리나라사람등의 등골을 빼먹고 있는지는 확실히 알려준다 ,1
29213,29495,그냥 키드사마때문에 봤다... ,1
51593,52114,잘봤습니다. 많은것을 생각하게. 하네요 ,1
106181,107164,아무것도모르고들어가서 애국심활활타오르게되는영화 으악내세금 ,1
86769,87641,정말 재밌었어요. 외계인들이 너무 귀엽고 웃겨서 좋았어요. ,1
97907,98810,이시대에 꼭봐야할 영화입니다 ,1
51924,52445,"이거 저희교회에서 만든거라서 교회에서 봤는데, 너무 슬프고 내용이 너무 감동적이에요. ",1
25111,25345,이과생들 무조건 ㄱㄱㅋㅋ ,1
64321,64957,단언컨대 범죄영화 중 최고다. ,1
137172,138450,왜 그런 소년을 받아주고 있는걸까라고 짜증섞인 의문을 갖고있었는데... 마지막 소년의 모습에서 모든걸 이해할수있었다 소년은 그렇게 성장하고 있었다 ,1
12327,12364,"치유되지 않는 상처도 있음을. 다만, 부서진 심장을 부여잡고 기대며 간신히 살아질 뿐이다. ",1
76889,77709,재밋어요 ,1
53672,54211,옥상으로 올라가는 장면은 내가 떨려서 못보겠다 ,1
101154,102078,옆집에한마디하러가는데사람뼈랑 십자가거꾸로되잇는걸보고도 그냥 들어가는게이해가안가고웃겼당재밌었음!! ,1
14582,14737,오랜만에 진짜 재밌었다 ㅋㅋ ,1
117049,118138,개존잼쓰 역시 믿고보는 배우들 ,1
5290,5299,허무주의의 절정. ,1
111053,112100,얽매이지 않고 자유롭던 어린시절이 떠올랐다. 정화되는 느낌~ ,1
50808,51314,"너무 감동적인 영화입니다.어떠한 상황 속에서도 흔들리지 않는 믿음을 보여준 관희님, 은주님의 모습에 하나님의 은혜를 경험했습니다. 감사합니다. ",1
505,512,아름답고 사랑스러운 영화 ,1
42713,43154,남녀노소 불문하고 꼭 봐야 할 영화 ,1
56651,57198,자극적인 영화만 보다가 오랜만에 따뜻한 영화를 보니 하루가 행복하네요~ ,1
99371,100288,평점란 오늘 첨 봤는데 나만 운거 아니었구나 ,1
111250,112297,왜 작품을 만들었는데 배급을 하질 못하니ㅜㅜ ,1
74608,75377,유치한 90년대 연애 스토리초딩연기그러지만 에리카가 이뻐서 10점준다 단지 에리카가 때문에.... ,1
7697,7808,너무너무재밌었어요박형식같은사람이더많아졌으면 ,1
26977,27043,생각없이 갔다가 영화득템! ,1
82870,83724,1편이 조금 지루했는데 2편은 시간가는줄 모르고 몰입했습니다얼터세이버 버서커 전투씬은 진짜 미침 ,1
35757,36074,오랜만에 많이웃엇네요 ㅋ하고싶은거하며삽시다 ,1
64372,65010,이런영화는 한 5만원정도는 주고 봐야한다 ,1
34849,35165,정말 울면서 봤어요. 감사합니다 ,1
94762,95647,엑소시스트는 20세기 최고의 공포영화로 꼽힌다 그걸로 모든 설명이 끝난다 ,1
11936,11972,그냥오짐....10 ,1
5476,5485,"역작이다. 이건 전쟁영화가 아니라 그냥 그 당시 종군기자가 아이맥스 카메라들고 촬영했다고 봐야된다. 그리고 적은 대사, 튀지않는 주인공 덕에 훨씬 현실감과 긴장감이 배가 된다. 모든 사건이 동시에 이루어지고있는걸 표...",1
101428,102352,한국 오컬트 영화중 갑이라 생각함. ,1
44529,44974,이 집 공포 잘하네!!! ,1
78827,79656,트랜스포머 덕질 오래했는데 드디어 마이클 베이의 저주에서 풀려난느낌 ,1
6158,6265,정말 대박 입니돠!!! ,1
65256,65906,영화 자체는 답답한듯 하면서도 내 답답함은 풀어주는 영화...수작인거 같다. ,1
103868,104845,"그녀(들)가 말 한것이 역사가 된다. 캐릭터에 초점 맞춘 화면 구성, 이야기 구성 따라가기에 너무 좋은 의상, 음악.. 좋았습니다. ",1
63062,63669,난 재밌기만 하구먼 ^^ ㅎㅎ ,1
52012,52533,잊고있던마음을깨닫고 좋았습니다 ,1
34656,34971,죄송합니다... 솔직히 나문희여사님 나오고 해서 코미디 영화인줄 알았어요... 영화관에서 꼭 봤어야했는데 하는 아쉬움이 남는 영화네요 ,1
93523,94406,진짜 친구랑 계속 웃으면서 봤어요 최고예요 ,1
116942,118031,가볍게 보기 좋아요 ㅋㅋㅋㅋ 유쾌하고 재밌어요! 별점테러의 이유는 뭔지... ,1
14814,14859,어설프게 마블을 흉내내고 있는 국내 사극 영화들에 대한 마블의 핵펀치 ,1
49033,49530,보는 동안 너무 역겨웠음 이시영빼고 너무나 현실적인 내용. 그래도 이시영이 정말 멋있었습니다 고생많았을거같아요 최고예요 ,1
79316,80146,"보통 ooo한 장면에선 xxx가 나오겠지라고 우리는 기대하게 된다. 왜냐? 그런 영화에만 길들여져 있고, 실제로 원인과 결과가 뚜렷한 영화들만 주구장창 나오기 때문이다. 그러나 타란티노 감독은 그런 플롯 자체를 아예...",1
27632,27698,정말.. 말문이 막힌다. 실화였다니.. 아이들이 너무 하나같이 다 예쁘다. ,1
87601,88473,진짜 김혜수가 다했다 갓혜수 ,1
1852,1857,갓띵...작....그냥 개짱된다라는 말밖에 생각안남.... ,1
110302,111344,"음악, 젊음,사랑,그 시절 젊은 나에게 선사하고 싶네요.청춘을 불사르고, 하고 싶은 음악을 하는 빅토르 ...그대는 행복한 사람입니다. ",1
22039,22104,말이 필요 없다ㅋㅋ개굳ㅋ ,1
23373,23577,재밌게 봤는데 다른dc작품보다 밝아서 좋군요 ,1
102978,103950,내 인생 최고 영화★ 정진영씨의 연산군 연기는 두고두고 기억에 남는다 배경음악도 너무 좋다 ,1
30379,30669,난 이걸 초등학교 3학년에 봤어그런데 이제 고3이다 내 어린시절과 같이 큰 영화그래서 더 슬픈것같다 소년이였던히컵과 투슬리스는 어느덧어른이되어짝을만나서로 이별한다 너무 슬펐다 내 인생 최고의 영화 ...,1
9094,9218,할 말을 잃었다.. 기대이상이라.. ,1
26331,26397,나도 너의 이름은 재밌게 봤지만..ㅅ..ㅂ 진짜 혼모노 새끼들 별점테러 작작해라. 이래서 오타쿠가 욕처먹는거야 알간? ,1
12599,12627,이 시대에 이 퀄리티라니..첨보는데 재밌다ㅋ죽자마자 끌려가는 영혼보고 착하게 살아야겠다고 다짐..ㅋㅋ ,1
100194,101116,지루할틈없이 재밌게 봤습니다. 다만 이해가 안될시 암걸릴수도 있습니다. 여튼 아름아운이야기 ,1
44881,45326,"생각 없이 보다가 완전 꿀잼~ 1,2 다 잼있음 ",1
112288,113336,"쥐새끼 같은 놈, 밥은 먹고 다녔네. 콩밥으로. 범인은 이 영화를 아직도 못봤겠고 ..잡힌후로 계속 송강호의 주시하는 눈빛이 생각나서 들어와봤다. 마음과 마음이 모여 하늘이 도운 일이라고 생각한다. 올해 봉감독은 기...",1
22636,22701,잔잔한 그러면서 울컥하게하는근래 최고의 영화 ,1
122292,123415,정말 아이들이 신나서보더군요.동심으로 돌아간 기분..좋았어요 ,1
27978,28256,진짜 재밌습니다. 류준열은 그냥 역대급 영화 찍은 것 같아요 ,1
1594,1599,지브리 따라 그리고 어쩌고 다 떠나서 감명깊게 보았습니다 영상미와 사운드가 무척 훌륭하네요 설화같은 이야기 좋았고 아름다운 영화였어요 보면서 많이 울었네요 ,1
11133,11169,"↓진정한 사랑은 결혼 후에 생기는 것이아니지요. 언제 찾아올지 모르는 것입니다. 몇몇 분들이 불륜의 정당화라고 하셨는데, 남자분들 남편에게만 감정이입하진 말아주셨으면 좋겠습니다. 유부녀와 사랑에 빠지는 것 역시 남자...",1
39832,40260,어벤져스 두 번 보고 선택한 영화는 호텔 뭄바이였다. 후회는 없다. 긴장감을 주는 연출이 아니었지만 그 어떤 영화보다 정말 스릴있고 재밌었다 ,1
6258,6365,BTS 최고라는말밖에 안나오네~TV방송으로 콘서트를보다니~너무 행복했다두번 세번 반복적으로 보고싶고아미들을위해 최고의 무대를보여줘서 고마워 보라해♡ ,1
56930,57477,재밌고..기엽!!!! ,1
133530,134796,이 시대 모든 여성들에게 동기부여하는 영화 ,1
113731,114789,"테런 에저튼의 연기, 노래 모두 좋아요.멋진 뮤지컬 영화에요. ",1
32719,33011,아름답고 감성적인 한편의 수채화같은 애니메이션..좋다 ,1
2467,2472,"막판 긴장감 쩐다!! 박성웅, 오승훈의 혼신연기 그뤠잇~~!!! ",1
72955,73678,달려라 바니 토끼 공주가 예뻤어요 ,1
108467,109486,최고입니다 꼭보세요. ,1
11605,11632,장국영이기에. 가슴 먹먹하다. ,1
111163,112210,"아주 편안한 , 휴가 다녀온 느낌 나는 영화. ",1
35986,36303,완전 재미 있었어요 시대를 반영하고 웃음까지^* ,1
13759,13787,카페주인은 모든것을 다 보았네 ,1
9615,9648,새롭게 시작되는 느낌. 재밌게 잘봤어요 ,1
6540,6647,전작들에 비해서 개연성이 좀 떨어지고 버즈는 갑자기 멍청해져서 적응이 안되네요.. 뭐 그래도 평타는 칩니다. 우디는 수고했고 고마웠다. 이제 보핍이랑 꽃길만 걷자. ,1
15547,15581,이렇게 힙해버린 히어로 영화는 최초아님? ,1
16423,16474,요새 영화들은 슬픈걸억지로 짜내는데 이건 정말 슬프고 감동적이뉴ㅠㅠㅠㅠ 정말 명작입니당 ,1
8805,8829,주는 것 만큼 중요한 것은 사랑을 받는 것. ,1
278,284,몇몇장면은 보기 힘들정도 였지만 색감 배경음악 춤 마지막의 전개.. 모든부분에서 충격적인 영화로 기억에 남을 것 같아요 그리고 탈다스윈튼이 3역을 했었던거는 영화끝나고 알게 됐는데 다시한번 놀랐고요..!! ,1
136905,138183,내 인생전체를 바꿔준 영화 ,1
69781,70475,일주일이 지나도 여운이 계속 남는 인생영화 ,1
23142,23346,이번꺼는 괜찮네요 안그래도 영화볼꺼 없었는데 ! ,1
11503,11530,한단계 진일보한 3D영상혁명만으로도 충분한 가치 ,1
85825,86691,90살에 이런 센스가 가능할까 ,1
71587,72283,영화도 인생도 순탄치 않고 뒤죽박죽 인게 매력일수 있겠다. ,1
89435,90308,이건 꼭 봐야하는 영화야 진짜로 ,1
65134,65784,B급을 가장한 A급 코미디. 입고문 듣고 늦게 찾아 봤는데 기대 이상입니다!! ,1
98134,99039,평론가들 이영화가 최대별점이6점?ㅋㅋㅋ 시기도 완벽하고 영화도잘나왔구만 평론가들 지들이 영화만들면 잘만들 자신 있는건가? ,1
16748,16782,가장 매력적인 뱀파이어 장르 영화. ,1
88379,89251,와우 그냥 넘잼ㅋㅋㅋㄱ ,1
75725,76533,연출에 신경을 많이 쓴 것이 확실히 보이는 인상적인 화면 ,1
12373,12410,'인생사 독고다이'란 말이 진실이며 사실이란 점을 너무도 쓸쓸하게(그리고 너무나 현실적으로) 표현하는 영화를 만나니 더 이상 그 말을 장난처럼 쓰는 게 두려워졌다. ,1
9956,9982,재미와 감동 ,1
137015,138293,스토리가 짱인듯.... ,1
3186,3270,애들 만화겠고니 하고 같이 봤는데 스토리도 재미있고 감동과 교훈이 있네요 카드 선물도 너무 좋았어요~^^ ,1
137789,139088,모든 것이 삶의 일환이 아니겠는가. ,1
20528,20588,인생영화top.5 안에 드는 작품이예요 진짜 너무 재미있고 몇번을 봐도 절대로 안 질리네요 ㅠㅠ ,1
51961,52482,Not success but service'성공이 아니라 섬김'마지막 말이 기억에 남네요마음이 뭉클해지는 영화입니다꼭 한번보세요^^ ,1
14964,15009,관람 후 신인류가 됩니다. ,1
45639,46088,"리얼 갓갓갓 영화, 인생영화 ",1
17135,17174,대학교 1학년 때 첫사랑 여자친구와 보았던 박하사탕..그저 그랬다. 15년이 지난 지금 다시 보았다. 미칠 것 같다. 나를 고문하는 것 같다. 난 왜 이렇게 살아왔는가 ㅠㅠ ,1
7949,7967,"절대로 적당히해선 안돼, 알았지? 이 대사를 듣고머리를 한대맞은듯 정신이 번쩍들었다. ",1
65468,66124,시대를 30년 앞서간 저항영화.. ,1
16102,16150,아이들이 재미나게 봤어요 ,1
16907,16958,"재밌고 먹먹합니다어느 정부인지에 따라서 간첩사건의 수가 터무니 없이 차이가 나던데, 참 씁쓸했어요이런 다튜 많으면 좋겠습니다^^ ",1
25514,25580,중간에 지루하긴 하지만 남자란 어떤동물인지 알게하는거같네요 ;; ,1
93371,94254,두번 세번볼겁니다 너무재밌어요 보는 내내 내적댄스췄어요 도경수 자랑스럽다 ,1
78306,79135,서재순의모습을 보면서 사람인것이 부끄럽고 무섭습니다. .언론은공소시효가 없다는 말 공감합니다.진실이 꼭 밝겨지길 ...이상호기자님 감사합니다... ,1
116596,117677,로맨스와 전쟁과 여자의 서사시. ,1
4458,4467,어른을 위한 동화란말이 정말 딱이다. 가끔씩 등장하는 카메오들 보는 재미까지 굿! 장면장면이 하나같이 재밌고 유쾌하지만 이야기가 진행되는 배경을 생각하면 마냥 유쾌하진 않은 이야기. ,1
35550,35867,"교회에 나가서 예배 드리지는 않지만, 맘으론 항상 기도하며 지내려고 노력하고 있습니다. 영화는 잔잔하면서 믿음에 대하여 생각해 볼 수 있는시간이었습니다. ",1
6397,6504,상상도 못했던 전개.... 토이스토리 1부터 우디의 성장기를 보는 기분이었다.... ㅠㅠㅠ 1편에서 새 장난감에게 질투하고 못되게 굴던 녀석이... 우디.... ㅠㅠㅠㅠ 넌 나의 친구야.... ㅠㅠㅠㅠ ,1
8165,8285,아직도 눈물나네요. 노대통령님은 영원히 마음속에있습니다. 부디 편안히.. ,1
27650,27918,저는 별로 였는데 애들은 재미 있었대요 ,1
26669,26735,경쾌한 잔인함? 그거 외엔 볼만하군요~ ,1
63709,64324,병맛♡ 그리고 요리사 김희철님 닮음!!장즈수 너무 강압적이야~~ ,1
84436,85295,일출엄마가 가게를 안 비우는 이유가 있었구나... ,1
136576,137854,20대에 처음 보고 20 몇년이 지나 우연히 보게 되었는데 감동이 20대에 본 것보다 더 진하게 느껴진다.정말 철학적이고 깊이가 있는보석같은 영화다.앞으로 내 영혼의 힘이 약해질 때 한 번씩 봐야겠다. 정...,1
22807,22861,이승기 눈빛연기최고 심쿵^?^~ 마지막 대사 최고입니당 ,1
9465,9589,무서운장면은 정말 무섭고 웃긴장면은 정말 웃겨요. 연결을 매끄럽게 잘했어요. 비급생각하고 갔는데 의외로 넘 재밌어서 좋았네요. 크레딧 올라갈때도 다들 빵터지고 재밌었습니다.공포와 코믹 비유을 3:7 추천합니다. ,1
